segmento_id,osm_via_id,rodovia,nome_via,sentido_osm,faixas,velocidade_max_kmh,latitude,longitude,comprimento_segmento_m,distancia_vegetacao_m,tipo_vegetacao,osm_vegetacao_tipo,osm_vegetacao_id,score_prioridade,prioridade_inspecao
1041,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2420368,-46.8832467,50.2,6.2,grass,way,1413149395,83.4,alta
1042,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2407028,-46.8847715,380.1,6.9,grass,way,1413149395,83.2,alta
1043,340380985,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2389946,-46.8867496,174.6,7.2,grass,way,1413149395,83.1,alta
1044,340380986,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2485274,-46.8780192,44.0,14.0,grass,way,1412886611,81.3,alta
1045,340527325,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2334014,-46.8933974,39.6,21.5,grass,way,1413149394,79.3,alta
1046,340527328,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2319197,-46.8953674,480.6,9.2,grass,way,1413149393,82.5,alta
1047,340527328,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2301385,-46.897719,142.2,11.5,grass,way,1413149393,81.9,alta
1048,340527793,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2337441,-46.8935956,27.0,7.2,grass,way,1413149394,83.1,alta
1049,340527793,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2341921,-46.8930034,129.8,6.6,grass,way,1413149394,83.2,alta
1050,340527793,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2347425,-46.892292,60.3,5.7,grass,way,1413149394,83.5,alta
1051,340527793,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2350658,-46.8918941,48.3,5.6,grass,way,1413149394,83.5,alta
1052,340527793,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2366547,-46.8900467,468.8,5.9,grass,way,1413149394,83.4,alta
1053,340527795,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2335608,-46.8938485,38.9,19.9,grass,way,1413149393,79.7,alta
1054,343482879,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0603507,-47.0418825,50.9,23.7,grass,way,1091081572,78.7,alta
1055,343482880,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0612527,-47.0408868,235.0,8.1,grass,way,1091081572,82.8,alta
1056,343482880,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0622017,-47.0398564,63.3,6.5,grass,way,1091081572,83.3,alta
1057,343482880,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0633416,-47.0386226,294.4,5.7,grass,way,1091081572,83.5,alta
1058,343482880,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.065734,-47.0360599,452.6,5.6,grass,way,1091081572,83.5,alta
1059,343482880,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0676175,-47.0340535,134.0,5.5,grass,way,1091081572,83.5,alta
1060,343482880,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0682875,-47.0333229,77.1,5.3,grass,way,1091081572,83.6,alta
1061,343482881,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0595546,-47.0420568,95.9,101.0,grass,way,1091081572,58.1,media
1062,343482882,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.06002,-47.0415475,51.0,29.2,grass,way,1091081572,77.2,alta
1063,371365997,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2299052,-46.8986902,46.4,16.3,grass,way,1413149393,80.6,alta
1064,371365998,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2284862,-46.8999106,347.7,213.8,grass,way,1413149393,28.0,baixa
1065,371365998,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2268697,-46.9020791,223.0,498.1,grass,way,1413149393,5.0,baixa
1066,371365998,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2249977,-46.9046005,439.5,286.4,wood,way,1017177423,18.6,baixa
1067,371365998,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2233068,-46.9068736,158.2,113.3,wood,way,1017177423,64.8,media
1068,371365998,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2213904,-46.9094213,514.7,222.5,wood,way,1017177423,35.7,baixa
1069,371366000,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2296014,-46.8984224,44.7,21.3,grass,way,1413149393,79.3,alta
1070,378672934,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2201471,-46.9117659,36.9,343.8,wood,way,1017177423,15.0,baixa
1071,378672935,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2198242,-46.9115035,35.3,307.2,wood,way,1017177423,15.0,baixa
1072,378672936,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2190502,-46.9125319,236.4,379.0,wood,way,1017177423,15.0,baixa
1073,378672936,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2166666,-46.9156947,599.6,310.1,meadow,way,615413393,10.0,baixa
1074,378672936,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2143494,-46.9187719,213.5,409.8,meadow,way,615413393,10.0,baixa
1075,378672936,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2134527,-46.9199223,94.9,468.0,wood,way,1086211823,15.0,baixa
1076,378672937,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2212132,-46.9103243,341.3,288.3,wood,way,1017177423,18.1,baixa
1077,378672937,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2227541,-46.9082382,205.7,148.2,wood,way,1017177423,55.5,media
1078,378672937,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2243742,-46.9060676,365.8,189.3,wood,way,1017177423,44.5,media
1079,378672937,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2259726,-46.9039359,196.5,392.2,wood,way,1017177423,15.0,baixa
1080,378672937,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2274459,-46.9019745,321.2,448.0,grass,way,1413149393,5.0,baixa
1081,378672937,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2290622,-46.8998079,249.1,162.9,grass,way,1413149393,41.6,media
1082,392343535,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.002884,-47.0984402,131.3,27.3,grass,way,1091081565,77.7,alta
1083,392343537,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0022851,-47.0989604,39.3,3.0,grass,way,1091081565,84.2,alta
1084,392343537,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0018,-47.0993771,98.4,4.2,grass,way,1091081565,83.9,alta
1085,392343537,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0010979,-47.099948,96.7,5.1,grass,way,1091081565,83.6,alta
1086,392343537,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0002095,-47.1006793,151.2,5.1,grass,way,1091081565,83.6,alta
1087,392343537,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9992009,-47.1015268,132.4,5.5,grass,way,1091081565,83.5,alta
1088,392343537,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.998438,-47.1022068,87.2,4.3,grass,way,1091081565,83.8,alta
1089,392343537,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9979474,-47.1026732,57.8,5.0,grass,way,1091081565,83.7,alta
1090,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0042375,-47.0978571,127.7,174.7,grass,way,1091081565,38.4,baixa
1091,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0051244,-47.097121,120.5,298.8,grass,way,1091081565,5.3,baixa
1092,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.005727,-47.0966164,48.7,383.4,grass,way,1091081565,5.0,baixa
1093,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0060591,-47.0963254,46.2,430.8,grass,way,1091081565,5.0,baixa
1094,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.006359,-47.0960491,41.3,474.4,grass,way,1091081565,5.0,baixa
1095,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0066923,-47.0957212,58.8,500.0,sem_feicao_em_500m,,,0.0,baixa
1096,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0070145,-47.0953852,40.6,500.0,sem_feicao_em_500m,,,0.0,baixa
1097,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0072885,-47.0950869,45.7,500.0,sem_feicao_em_500m,,,0.0,baixa
1098,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0076256,-47.0947006,63.2,500.0,sem_feicao_em_500m,,,0.0,baixa
1099,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0080711,-47.094144,87.8,500.0,sem_feicao_em_500m,,,0.0,baixa
1100,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0085155,-47.0935439,69.9,500.0,sem_feicao_em_500m,,,0.0,baixa
1101,392343541,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0089531,-47.0929199,90.7,500.0,sem_feicao_em_500m,,,0.0,baixa
1102,416632952,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2305645,-46.8978326,182.1,7.6,grass,way,1413149393,83.0,alta
1103,416632952,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2322698,-46.8955722,415.6,8.0,grass,way,1413149393,82.9,alta
1104,495275933,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2492295,-46.8771413,75.1,3.5,grass,way,1412886611,84.1,alta
1105,495275933,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2497258,-46.8765247,92.4,3.7,grass,way,1412886611,84.0,alta
1106,607179610,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0546898,-47.0472355,200.3,237.8,wood,way,1089699300,31.6,baixa
1107,721224914,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0595519,-47.042896,222.2,157.2,grass,way,1091081572,43.1,media
1108,721224915,SP-348,Rodovia dos Bandeirantes,yes,10,35,-23.058057,-47.0448205,8.2,376.6,wood,way,376421430,15.0,baixa
1109,721224915,SP-348,Rodovia dos Bandeirantes,yes,10,35,-23.0581149,-47.0447674,8.6,373.6,wood,way,376421430,15.0,baixa
1110,721224916,SP-348,Rodovia dos Bandeirantes,yes,10,35,-23.0576114,-47.044204,7.6,403.9,grass,way,1091081572,5.0,baixa
1111,721224916,SP-348,Rodovia dos Bandeirantes,yes,10,35,-23.0575586,-47.0442628,9.2,412.2,grass,way,1091081572,5.0,baixa
1112,721224917,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0565668,-47.0452523,67.8,491.4,wood,way,1089699300,15.0,baixa
1113,721224917,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0558361,-47.0460112,157.2,394.8,wood,way,1089699300,15.0,baixa
1114,722912867,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.2488342,-46.8776393,59.4,4.3,grass,way,1412886611,83.8,alta
1115,870744195,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1992147,-46.9282173,94.0,21.2,wood,way,1086203965,89.3,alta
1116,870744196,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1961275,-46.9292514,624.4,56.3,wood,way,1086203955,80.0,alta
1117,870744196,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1927805,-46.9303731,154.5,28.8,wood,way,1086203955,87.3,alta
1118,870744196,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1912654,-46.9309053,199.6,82.4,wood,way,1086203955,73.0,alta
1119,870744196,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1895683,-46.9314927,196.5,95.6,wood,way,1094352147,69.5,media
1120,870744196,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1882552,-46.9319317,109.0,75.3,wood,way,1094352147,74.9,alta
1121,870744196,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1872397,-46.9322743,127.5,113.9,wood,way,1094352147,64.6,media
1122,870744196,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1864668,-46.9325328,52.4,154.8,wood,way,1094352243,53.7,media
1123,870744197,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1983798,-46.9289232,87.5,57.6,wood,way,1086203965,79.7,alta
1124,870744198,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1865964,-46.9329063,73.3,148.4,wood,way,1094352147,55.4,media
1125,870744198,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1878682,-46.9324724,223.1,46.8,wood,way,1094352147,82.5,alta
1126,870744198,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1899881,-46.9317616,270.2,70.6,wood,way,1094352148,76.2,alta
1127,870744198,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1918558,-46.9311262,165.0,71.4,wood,way,1086203955,76.0,alta
1128,870744198,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1928876,-46.930775,75.4,71.5,wood,way,1086203955,75.9,alta
1129,870744198,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.1956082,-46.9298589,557.9,85.0,wood,way,1094352148,72.3,alta
1130,987534446,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9272383,-47.1298595,25.9,8.2,grass,way,1413364012,82.8,alta
1131,987534446,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9275104,-47.129764,37.8,8.2,grass,way,1413364012,82.8,alta
1132,987534446,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9284253,-47.1294889,173.4,8.4,grass,way,1413364012,82.8,alta
1133,987534446,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9297665,-47.1291001,135.4,7.1,grass,way,1413364012,83.1,alta
1134,987534446,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9311182,-47.128716,175.4,7.2,grass,way,1413364011,83.1,alta
1135,987534446,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9326428,-47.1282874,174.9,7.0,grass,way,1413364011,83.1,alta
1136,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9218882,-47.1342712,27.6,71.8,wood,way,1074239244,75.9,alta
1137,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9220373,-47.1339977,37.5,70.7,wood,way,1074239244,76.1,alta
1138,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9222178,-47.1336946,36.5,68.6,wood,way,1074239244,76.7,alta
1139,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9224197,-47.1334063,37.8,63.8,grass,way,1413364012,68.0,media
1140,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9226167,-47.1331474,31.0,52.0,grass,way,1413364012,71.1,alta
1141,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9228012,-47.1329152,31.8,41.8,grass,way,1413364012,73.9,alta
1142,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9230024,-47.1326851,33.2,33.8,grass,way,1413364012,76.0,alta
1143,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9232156,-47.1324654,32.2,17.3,wood,way,1074239244,90.4,alta
1144,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9236261,-47.1320933,86.7,17.6,wood,way,1074239244,90.3,alta
1145,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9242833,-47.1315606,95.8,15.2,wood,way,1074239244,90.9,alta
1146,987534447,SP-348,Rodovia dos Bandeirantes,yes,2,120,-22.9248009,-47.1311532,46.4,14.2,grass,way,1413364012,81.2,alta
1147,988108607,SP-348,Rodovia dos Bandeirantes,yes,5,120,-22.9253294,-47.130792,92.9,11.1,grass,way,1413364012,82.0,alta
1148,988108607,SP-348,Rodovia dos Bandeirantes,yes,5,120,-22.9260556,-47.1303915,88.4,10.1,grass,way,1413364012,82.3,alta
1149,988108607,SP-348,Rodovia dos Bandeirantes,yes,5,120,-22.9267728,-47.1300573,85.3,9.5,grass,way,1413364012,82.5,alta
1150,988413062,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9569246,-47.1254492,32.5,6.6,grass,way,1413364011,83.2,alta
1151,988413062,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9566251,-47.1254861,34.5,6.4,grass,way,1413364011,83.3,alta
1152,988413062,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9563152,-47.1255102,34.7,6.3,grass,way,1413364011,83.3,alta
1153,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.978851,-47.1122147,39.6,9.4,grass,way,1091081565,82.5,alta
1154,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.979195,-47.1121236,39.2,8.6,grass,way,1091081565,82.7,alta
1155,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9796175,-47.1120413,56.4,8.7,grass,way,1091081565,82.7,alta
1156,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9801175,-47.1119808,55.5,10.0,grass,way,1091081565,82.3,alta
1157,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9806969,-47.1119511,73.6,10.1,grass,way,1091081565,82.3,alta
1158,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.981473,-47.1119231,99.1,9.7,grass,way,1091081565,82.4,alta
1159,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9824922,-47.1118742,127.8,8.9,grass,way,1091081565,82.6,alta
1160,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.984191,-47.111795,250.4,10.4,grass,way,1091081565,82.2,alta
1161,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9854717,-47.1117361,34.7,10.5,grass,way,1091081565,82.2,alta
1162,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9865617,-47.1117036,207.8,10.0,grass,way,1091081565,82.3,alta
1163,988416860,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.987602,-47.1116741,23.6,11.2,grass,way,1091081565,82.0,alta
1164,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9599573,-47.1249351,70.2,7.1,grass,way,1091081565,83.1,alta
1165,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9605357,-47.124625,73.5,8.7,grass,way,1091081565,82.7,alta
1166,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9611796,-47.1241859,95.8,8.8,grass,way,1091081565,82.7,alta
1167,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9618842,-47.123638,97.0,10.0,grass,way,1091081565,82.3,alta
1168,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9634412,-47.1223418,339.3,8.1,grass,way,1091081565,82.9,alta
1169,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9655794,-47.1205612,259.9,9.0,grass,way,1091081565,82.6,alta
1170,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9674125,-47.1190568,251.0,11.7,grass,way,1091081565,81.9,alta
1171,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.96905,-47.1178051,194.6,9.8,grass,way,1091081565,82.4,alta
1172,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9710333,-47.1165383,317.4,10.8,grass,way,1091081565,82.1,alta
1173,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9739797,-47.1147749,430.7,9.6,grass,way,1091081565,82.4,alta
1174,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.975959,-47.1135953,71.3,11.4,grass,way,1091081565,82.0,alta
1175,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9763856,-47.1133442,36.6,12.4,grass,way,1091081565,81.7,alta
1176,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9766756,-47.1131831,35.9,12.9,grass,way,1091081565,81.6,alta
1177,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9769727,-47.1130184,38.3,13.2,grass,way,1091081565,81.5,alta
1178,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9772801,-47.1128461,38.7,12.7,grass,way,1091081565,81.6,alta
1179,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9776709,-47.1126564,56.5,10.2,grass,way,1091081565,82.3,alta
1180,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9780246,-47.1124946,28.8,8.8,grass,way,1091081565,82.6,alta
1181,988416861,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9784107,-47.1123493,62.2,9.3,grass,way,1091081565,82.5,alta
1182,989727082,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0032607,-47.0986755,146.6,38.0,grass,way,1091081565,74.9,alta
1183,990573034,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.87918,-47.248092,29.3,5.7,grass,way,1424893619,83.5,alta
1184,990573034,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.8789669,-47.2483862,47.4,6.2,grass,way,1424893619,83.3,alta
1185,990573034,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.8787985,-47.248607,11.3,6.8,grass,way,1424893619,83.2,alta
1186,990573035,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.8785905,-47.2488709,59.9,7.0,grass,way,1424893619,83.1,alta
1187,990573035,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.878198,-47.2493422,70.4,6.2,grass,way,1424893619,83.3,alta
1188,990573039,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9010317,-47.2079063,68.0,7.4,grass,way,1413364015,83.0,alta
1189,990573040,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9025757,-47.2055041,251.5,6.2,grass,way,1413364015,83.4,alta
1190,990573040,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.901545,-47.2070555,140.4,5.7,grass,way,1413364015,83.5,alta
1191,1061635259,SP-348,Rodovia dos Bandeirantes,yes,10,40,-23.0577794,-47.0440174,45.8,377.3,grass,way,1091081572,5.0,baixa
1192,1061635260,SP-348,Rodovia dos Bandeirantes,yes,10,60,-23.0581201,-47.0436482,61.2,324.0,grass,way,1091081572,5.0,baixa
1193,1061635261,SP-348,Rodovia dos Bandeirantes,yes,10,100,-23.0584926,-47.0432366,57.0,265.4,grass,way,1091081572,14.2,baixa
1194,1061635262,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0588463,-47.0428391,56.2,209.6,grass,way,1091081572,29.1,baixa
1195,1061635263,SP-348,Rodovia dos Bandeirantes,yes,10,60,-23.0574652,-47.0443618,19.8,426.7,grass,way,1091081572,5.0,baixa
1196,1061635264,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0543667,-47.0481941,111.2,137.5,wood,way,1089699300,58.3,media
1197,1061635265,SP-348,Rodovia dos Bandeirantes,yes,10,60,-23.0574028,-47.0453812,46.2,422.2,wood,way,376421430,15.0,baixa
1198,1061635266,SP-348,Rodovia dos Bandeirantes,yes,10,40,-23.0578006,-47.045049,65.5,392.2,wood,way,376421430,15.0,baixa
1199,1061635267,SP-348,Rodovia dos Bandeirantes,yes,10,100,-23.0570234,-47.0456868,58.9,455.7,wood,way,376421430,15.0,baixa
1200,1061635268,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0565914,-47.0460695,65.1,413.4,wood,way,1089699300,15.0,baixa
1201,1061635269,SP-348,Rodovia dos Bandeirantes,yes,10,60,-23.0582375,-47.0446428,28.7,368.4,wood,way,376421430,15.0,baixa
1202,1062481449,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0556475,-47.0469356,75.5,300.0,wood,way,1089699300,15.0,baixa
1203,1062481450,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0614527,-47.0400319,143.3,7.1,grass,way,1091081572,83.1,alta
1204,1062481451,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0605868,-47.0409463,125.1,6.7,grass,way,1091081572,83.2,alta
1205,1063069250,SP-348,Rodovia dos Bandeirantes,yes,10,80,-23.0572656,-47.0445689,41.6,457.4,grass,way,1091081572,5.0,baixa
1206,1063069251,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0550616,-47.0475003,98.7,221.3,wood,way,1089699300,36.0,baixa
1207,1063069252,SP-348,Rodovia dos Bandeirantes,yes,3,120,-23.0537163,-47.0488604,87.6,58.5,wood,way,1089699300,79.4,alta
1208,1063069253,SP-348,Rodovia dos Bandeirantes,yes,10,100,-23.0587417,-47.0439703,62.1,299.2,grass,way,1091081572,5.2,baixa
1209,1066933256,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0569662,-47.0448752,49.9,484.9,wood,way,376421430,15.0,baixa
1210,1066933257,SP-348,Rodovia dos Bandeirantes,yes,10,80,-23.0584526,-47.0443798,43.5,352.0,grass,way,1091081572,5.0,baixa
1211,1162670905,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9550025,-47.1255572,257.4,6.0,grass,way,1413364011,83.4,alta
1212,1162670906,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9584445,-47.1251106,25.3,5.5,grass,way,1413364011,83.5,alta
1213,1162670906,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9582027,-47.1251832,30.5,6.0,grass,way,1413364011,83.4,alta
1214,1162670906,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9579222,-47.1252497,33.4,6.4,grass,way,1413364011,83.3,alta
1215,1162670906,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9575989,-47.1253199,39.9,6.3,grass,way,1413364011,83.3,alta
1216,1162670906,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9572466,-47.1253954,39.9,6.5,grass,way,1413364011,83.3,alta
1217,1162670907,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9565037,-47.1259266,22.7,5.4,grass,way,1413364011,83.6,alta
1218,1162670907,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9566902,-47.1259091,19.0,5.4,grass,way,1413364011,83.5,alta
1219,1162670907,SP-348,Rodovia dos Bandeirantes,yes,4,120,-22.9569872,-47.1258709,47.5,5.2,grass,way,1413364011,83.6,alta
1220,1162670911,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9573685,-47.1258093,38.2,5.9,grass,way,1413364011,83.4,alta
1221,1162670911,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9577218,-47.125735,41.8,5.8,grass,way,1413364011,83.5,alta
1222,1162670911,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9580522,-47.125658,33.3,5.5,grass,way,1413364011,83.5,alta
1223,1162670911,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9583484,-47.1255809,34.4,5.5,grass,way,1413364011,83.5,alta
1224,1162670911,SP-348,Rodovia dos Bandeirantes,yes,3,120,-22.9586319,-47.1254932,31.2,6.6,grass,way,1413364011,83.2,alta
1225,1308654805,SP-348,Rodovia dos Bandeirantes,yes,10,120,-23.0591383,-47.0425173,36.2,164.3,grass,way,1091081572,41.2,media
